ra_j2000,dec_j2000,primary_name,gaiadr2_source_id,gaiaedr3_source_id,hip,hd,tic,2mass,wisea,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,gmag,bp_rp,radial_velocity,radial_velocity_error,ref_epoch,gaia_teff,gaia_teff_lower,gaia_teff_upper,gaia_radius,gaia_radius_lower,gaia_radius_upper,gaia_lum,gaia_lum_lower,gaia_lum_upper,spectrum_hires,spectrum_hires_resolution,spectrum_hires_nobs,spectrum_hires_snr,spectrum_harps,spectrum_harps_nobs,spectrum_harps_snr,spectrum_sophie,spectrum_sophie_nobs,spectrum_sophie_snr,spectrum_hermes,spectrum_hermes_snr,spectrum_hermes_nobs
317.3299552237545,-3.8924436347926,HD201378,6912756155040419584,6912756155040419584,104435,201378,248480075,21091918-0353327,J210919.16-035332.4,317.32981690774,0.0297,-3.89229517711,0.0259,16.556,0.0354,-31.049,0.038,33.403,0.031,7.489096,0.76969,31.71,16.46,J2016.0,5874.5,5853.0,5894.66650390625,1.5901013612747192,1.579240083694458,1.6018047332763672,2.7128636837005615,2.7010316848754883,2.7246956825256348,,,,,,,,,,,,,
317.0715201967608,43.747705201193,HD201456,1970168985516534656,1970168985516534656,104344,201456,136103424,21081716+4344518,J210817.27+434452.3,317.07223199157,0.0136,43.74792148433,0.0149,13.9416,0.0178,115.694,0.019,48.663,0.02,7.750009,0.680699,-50.75,0.19,J2016.0,6178.0,6106.0,6260.5,1.5192583799362183,1.4794811010360718,1.5552988052368164,3.029350996017456,3.0184097290039062,3.040292263031006,,,,,,,,true,18,181.9,,,
317.2634541317369,26.9896328039717,HD201470,1844943510270744192,1844943510270744192,104406,201470,125669930,21090321+2659226,J210903.25+265923.2,317.26357623485,0.0108,26.9898875015,0.0198,11.8446,0.0227,24.481,0.018,57.307,0.021,7.823135,0.594483,-27.62,0.22,J2016.0,6477.60009765625,6393.06640625,6641.2451171875,1.5983874797821045,1.5205870866775513,1.6409369707107544,4.052428245544434,4.023913860321045,4.080942630767822,,,,,,,,,,,,,
317.2944576311913,30.3764533774447,HD201490,1852367133605816448,1852367133605816448,104421,201490,429684827,21091067+3022353,J210910.75+302235.3,317.29503614876,0.0117,30.37650052792,0.0146,14.3618,0.0188,112.297,0.017,10.609,0.02,7.856945,0.697983,-4.17,0.14,J2016.0,6097.0,5987.10009765625,6143.0,1.4501286745071411,1.4284923076629639,1.503854751586914,2.6180179119110107,2.6062002182006836,2.629835605621338,,,,,,,,,,,,,
317.4411942639543,19.2107495067643,HD201545,1789231256087445120,1789231256087445120,104471,201545,257444121,21094588+1912386,J210945.88+191238.9,317.44119367762,0.0163,19.21083476609,0.0142,22.8206,0.0239,-0.125,0.02,19.183,0.017,6.843096,0.641146,-24.45,0.19,J2016.0,6315.33349609375,6228.06640625,6387.25,1.3560242652893066,1.325660228729248,1.3942915201187134,2.635207414627075,2.628051519393921,2.6423633098602295,,,,,,,,true,8,126.4,,,
48.6967786961401,8.9807932623103,HD20165,14163878724940672,14163878724940672,15099,20165,365441779,03144722+0858509,J031447.49+085846.7,48.69858114261,0.0229,8.97899582039,0.0191,43.2649,0.0252,400.579,0.029,-404.425,0.023,7.586812,1.047251,-16.92,0.19,J2016.0,5050.0,4851.63330078125,5129.267578125,0.8330651521682739,0.8075157999992371,0.902580201625824,0.40664756298065186,0.40566080808639526,0.40763431787490845,true,71600.0,2,154.2,,,,,,,,,
316.7349513923726,69.6745967860522,HD201651,2270771375724754816,2270771375724754816,104225,201651,387953412,21065635+6940286,J210656.58+694029.2,316.7363396823,0.0159,69.6748905826,0.0145,30.9612,0.0158,108.501,0.023,66.103,0.02,7.99865,0.9324,-12.72,0.17,J2016.0,5522.5,5410.0,5788.0,0.7762757539749146,0.7066923975944519,0.8088964819908142,0.5049747228622437,0.5042456984519958,0.5057037472724915,true,71600.0,1,115.0,,,,true,127,490.7,,,
317.4294892200103,46.1586648412215,HD201701,2164275119026100096,2164275119026100096,104468,201701,136460454,21094307+4609311,J210943.09+460931.3,317.42965568974,0.0124,46.15869798129,0.0131,14.7601,0.0153,25.944,0.016,7.456,0.017,7.489572,0.651537,4.86,0.18,J2016.0,6217.9248046875,6067.2001953125,6311.66650390625,1.603893756866455,1.5566051006317139,1.6845731735229492,3.46439790725708,3.4515867233276367,3.4772090911865234,,,,,,,,true,10,150.1,,,
317.5784067570773,52.4306773626749,HD201835,2175541574128696448,2175541574128696448,104520,201835,358749745,21101882+5225506,J211018.92+522550.8,317.57913739108,0.0173,52.4308696634,0.0149,12.0976,0.019,100.234,0.023,43.267,0.019,7.896666,0.646942,41.68,0.18,J2016.0,6168.19970703125,6069.55029296875,6367.625,1.6487834453582764,1.5471253395080566,1.7028149366378784,3.5453217029571533,3.527620553970337,3.5630228519439697,,,,,,,,,,,,,
318.0315777831931,10.6379908493157,HD201876,1744798616818956160,1744798616818956160,104672,201876,321839004,21120758+1038167,J211207.70+103816.7,318.03235874455,0.018,10.63799549286,0.0152,12.7358,0.0233,172.696,0.021,1.045,0.016,7.94821,0.719862,-66.44,0.16,J2016.0,6065.8251953125,5996.0,6158.10009765625,1.5699800252914429,1.5232824087142944,1.606758713722229,3.006370782852173,2.991539478302002,3.0212020874023438,true,71600.0,1,64.0,,,,true,17,172.3,,,
317.9959672917471,17.7277474777783,HD201891,1787990525934491776,1787990525934491776,104659,201891,230168635,21115903+1743403,J211158.94+174330.5,317.99539741547,0.0168,17.72375012742,0.0127,29.8775,0.0205,-122.133,0.019,-899.404,0.015,7.231156,0.719812,-44.15,0.19,J2016.0,5959.25,5852.0,6059.0,0.975391685962677,0.943540096282959,1.0114715099334717,1.0809838771820068,1.0791069269180298,1.0828608274459839,,,,,,,,true,11,175.9,,,
317.7952255301971,45.4559155127946,HD201924,2164004914017788032,2164004914017788032,104587,201924,136762118,21111087+4527215,J211110.61+452718.0,317.79370878869,0.0136,45.45457776534,0.0151,31.8885,0.0182,-239.384,0.018,-300.995,0.018,7.642239,0.938606,-49.77,0.14,J2016.0,5356.5,5306.0,5406.0,0.9558330774307251,0.9384090304374695,0.9741140007972717,0.6776153445243835,0.6764116287231445,0.6788190603256226,true,71600.0,1,115.0,,,,true,84,396.0,,,
49.0073422235944,35.045161471493,HD20209,138009810462247296,138009810462247296,15205,20209,101261261,03160178+3502426,J031601.63+350242.1,49.00650387206,0.0249,35.04495774956,0.0177,17.7802,0.0278,-154.431,0.027,-45.838,0.022,7.447115,0.674383,-46.1,0.27,J2016.0,6213.39990234375,6181.25,6283.25,1.3556162118911743,1.3256433010101318,1.3697545528411865,2.467660665512085,2.4543237686157227,2.4809975624084473,,,,,,,,true,8,171.7,,,
318.2401553873962,30.809512701185,HD202108,1852732141404704512,1852732141404704512,104733,202108,76957315,21125763+3048340,J211257.63+304835.4,318.2400573064,0.0098,30.80999957567,0.0118,36.816,0.0175,-18.954,0.014,109.547,0.016,7.169595,0.820546,2.67,0.13,J2016.0,5766.0,5701.9501953125,5805.0,0.8729326128959656,0.8612426519393921,0.8926540017127991,0.7588477730751038,0.7577236294746399,0.7599719166755676,,,,,,,,true,10,301.1,,,
48.8280112328351,14.3030836807672,HD20212,30157993337955584,30157993337955584,15153,20212,381372109,03151871+1418110,J031518.72+141810.8,48.8280609389,0.027,14.30295743422,0.0212,10.9476,0.0295,10.837,0.042,-28.405,0.028,7.87327,0.734288,13.14,0.15,J2016.0,6054.33349609375,5975.2001953125,6084.0,1.9095211029052734,1.890944242477417,1.9604339599609375,4.413763046264648,4.383659839630127,4.44386625289917,,,,,,,,,,,,,
318.7104282839815,-2.0347420279766,HD202278,2685674145752713216,2685674145752713216,104893,202278,248555977,21145051-0202049,J211450.48-020205.3,318.71032224931,0.2061,-2.03483562597,0.1516,11.431,0.2503,-23.843,0.281,-21.06,0.177,7.997489,0.721455,13.35,1.29,J2016.0,6030.0,5936.0,6131.33349609375,1.7542325258255005,1.696726679801941,1.8102309703826904,3.6655426025390625,3.6396026611328125,3.6914825439453125,,,,,,,,,,,,,
318.828070881479,41.2122323906433,HD202530,1968737902408102784,1968737902410308992,,202530,167184574,21151872+4112439,J211518.83+411244.9,318.8286678939,0.0207,41.21257320949,0.0249,15.3779,0.0284,101.051,0.028,76.684,0.031,7.820624,0.606941,-25.43,0.57,J2016.0,6257.400390625,6222.0,6336.5546875,1.3055471181869507,1.2731338739395142,1.3204452991485596,2.354266405105591,2.3461461067199707,2.362386703491211,,,,,,,,,,,,,
319.1352794717028,9.3938264828208,HD202575,1743592452563243136,1743592452563243136,105038,202575,388996956,21163247+0923376,J211632.58+092336.5,319.13593551766,0.0176,9.39329935833,0.0166,61.838,0.023,145.631,0.021,-118.603,0.017,7.57446,1.249127,-18.14,0.16,J2016.0,4725.33349609375,4644.27001953125,4822.0,0.6940716505050659,0.6665225028991699,0.7185124754905701,0.2163880169391632,0.21615484356880188,0.21662119030952454,,,,,,,,true,3,152.9,,,
319.2588846180462,-1.0774277994439,HD202605,2689215230324385792,2689215230324385792,105066,202605,248570964,21170211-0104386,J211702.24-010438.9,319.25959901542,0.0226,-1.07753526541,0.0171,25.0415,0.0281,160.711,0.03,-24.18,0.019,7.904103,0.873366,-22.89,0.15,J2016.0,5628.0,5555.0,5831.75,0.963326096534729,0.8971884846687317,0.988811194896698,0.8387985825538635,0.8355168104171753,0.8420803546905518,,,,,true,5,192.0,,,,,,
319.408855569048,-5.7823147586597,HD202686,6911345619060531840,6911345619060531840,105120,202686,364192098,21173812-0546563,J211738.14-054657.0,319.40902441553,0.1161,-5.78259239235,0.0954,15.2211,0.1452,37.797,0.144,-62.468,0.11,7.334263,0.588446,-20.33,0.8,J2016.0,6534.4599609375,6445.0,6571.419921875,1.518319845199585,1.5012887716293335,1.5607625246047974,3.7866926193237305,3.768401622772217,3.804983615875244,,,,,,,,,,,,,
319.5123921810965,0.1615762708395,HD202751,2689454850844597504,2689454850844597504,105152,202751,376363393,21180298+0009416,J211803.30+000939.6,319.51446955972,0.02,0.16073919919,0.0175,49.4804,0.0223,467.408,0.024,-188.341,0.018,7.855157,1.217669,-27.32,0.18,J2016.0,4879.5751953125,4813.4501953125,4954.5,0.70051109790802,0.6794842481613159,0.7198899388313293,0.250641405582428,0.25027787685394287,0.2510049343109131,,,,,,,,,,,,,
49.0130281210778,11.6284412793238,HD20278,17012782071760512,17012782071760512,15206,20278,347085338,03160313+1137424,J031603.26+113742.3,49.01391645755,0.04,11.62842598937,0.041,11.3335,0.062,195.773,0.054,-3.441,0.043,7.883815,0.773278,45.71,0.23,J2016.0,5894.87255859375,5786.0,5950.0,1.9409300088882446,1.9051307439804077,2.014660358428955,4.098379135131836,4.057983875274658,4.138774394989014,,,,,true,1,123.1,true,3,98.7,,,
319.6253363514523,-12.2652524669137,HD202783,6891845020131791104,6891845020131791104,105189,202783,288233209,21183008-1215548,J211830.10-121555.0,319.62550618528,0.0191,-12.26534613912,0.0143,14.0802,0.023,37.34,0.024,-21.076,0.018,7.848772,0.681443,-19.21,0.37,J2016.0,6147.7001953125,6075.60009765625,6222.0,1.4509831666946411,1.4165363311767578,1.4856256246566772,2.709381580352783,2.6955361366271973,2.723227024078369,,,,,,,,,,,,,
319.6549075335034,8.9596591723142,HD202884,1743504800870418432,1743504800870418432,105202,202884,262277103,21183718+0857346,J211837.27+085734.2,319.65554969861,0.0194,8.9594753827,0.0248,23.2174,0.0258,142.724,0.025,-41.353,0.026,7.14884,0.655033,-0.57,0.19,J2016.0,6240.5,6205.5,6302.0,1.184147834777832,1.1611489057540894,1.1975431442260742,1.9159499406814575,1.9113109111785889,1.9205889701843262,,,,,,,,true,8,128.4,,,
319.6453458890432,11.568830355611,HD202908,1746335802793081344,1746335802793081344,105200,202908,262275042,21183488+1134077,J211834.91+113407.2,319.64547841884,0.0374,11.56861007139,0.0496,19.3447,0.0543,29.213,0.046,-49.564,0.052,7.095118,0.75063,nan,nan,J2016.0,5952.0,5633.66650390625,6838.125,1.6096028089523315,1.2194682359695435,1.7966450452804565,2.9294347763061523,2.915860176086426,2.943009376525879,,,,,,,,,,,,,
319.6331734621573,17.9879428651947,HD202926,1785466940590239488,1785466940590239488,105192,202926,257511959,21183196+1759164,J211831.96+175916.2,319.63313480101,0.0264,17.98778347894,0.0206,17.6268,0.0366,-8.274,0.031,-35.862,0.026,7.241674,0.580815,7.75,0.29,J2016.0,6490.13330078125,6340.599609375,6596.72509765625,1.3933448791503906,1.3486806154251099,1.4598398208618164,3.1033191680908203,3.091844320297241,3.1147940158843994,,,,,,,,,,,,,
320.0833859385666,16.8115472231133,HD203185,1784721471706668032,1784721471706668032,105350,203185,60491553,21202001+1648415,J212020.00+164842.4,320.08334633952,0.0173,16.81192243364,0.012,14.2843,0.022,-8.529,0.021,84.422,0.014,7.437006,0.617447,-10.38,0.18,J2016.0,6350.0,6234.20068359375,6472.57470703125,1.6305103302001953,1.5693392753601074,1.691645860671997,3.8943655490875244,3.875,3.913731098175049,,,,,,,,true,7,141.9,,,
320.1397924596689,13.1669408658,HD203220,1747168609836225792,1747168609836225792,105371,203220,60451708,21203354+1310010,J212033.58+131000.6,320.13998135292,0.0646,13.16680182856,0.0644,10.5153,0.0772,41.384,0.079,-31.283,0.067,7.937595,0.740632,-2.47,0.29,J2016.0,6009.0,5949.75,6101.75,1.9590007066726685,1.899897575378418,1.9982119798660278,4.5078840255737305,4.476072311401367,4.539695739746094,,,,,,,,,,,,,
320.2324142012065,3.1182545563237,HD203235A,2692691366400681216,2692691366400681216,,203235A,2024964361,,,320.23303201278,0.0256,3.11826775644,0.0295,15.0014,0.0347,138.802,0.031,2.97,0.031,7.745538,0.691555,-26.84,0.18,J2016.0,6182.5,6071.0,6561.5,1.4134184122085571,1.2548526525497437,1.4658128023147583,2.6296181678771973,2.613267421722412,2.6459689140319824,,,,,,,,,,,,,
320.3172572563569,-8.2669066529256,HD203238,6897609179776397440,6897609179776397440,105424,203238,364958051,21211614-0816009,J212116.09-081601.4,320.3169673828,0.0223,-8.26717631846,0.0201,13.7354,0.025,-64.544,0.029,-60.675,0.024,7.87032,0.726373,6.63,0.2,J2016.0,6000.26708984375,5929.0,6051.25,1.5497990846633911,1.523794412612915,1.5872803926467896,2.8049674034118652,2.7911159992218018,2.8188188076019287,,,,,,,,,,,,,
320.3761233852355,-11.4583401835215,HD203249,6892280053075014912,6892280053075014912,105451,203249,423598954,21213028-1127300,J212130.31-112730.6,320.37643308891,0.0233,-11.45860254515,0.0194,15.8666,0.028,68.294,0.027,-59.031,0.023,7.68687,0.588982,-13.51,1.05,J2016.0,6513.96337890625,6349.98291015625,6901.3447265625,1.2402336597442627,1.1049095392227173,1.305115818977356,2.4950716495513916,2.483175039291382,2.5069682598114014,,,,,,,,,,,,,
320.3399438462883,10.3322685665773,HD203345,1745244296985069184,1745244296985069184,105431,203345,303098107,21212158+1019561,J212121.62+101955.8,320.34011838488,0.445,10.33210833643,0.3694,19.6161,0.4481,38.634,0.54,-36.052,0.38,6.597445,0.690491,nan,nan,J2016.0,6129.0,6100.75,6168.0,1.9063739776611328,1.8823423385620117,1.9240700006484985,4.620291709899902,4.548722267150879,4.691861152648926,,,,,,,,true,1,65.4,,,
320.4736665988615,-4.1742982837529,HD203384,2684228223537656576,2684228223537656576,105483,203384,250205478,21215366-0410272,,320.47465021915,0.0207,-4.17485949386,0.0182,24.4552,0.0268,220.727,0.026,-126.272,0.02,7.856987,0.896192,-23.82,0.22,J2016.0,5527.7001953125,5480.66650390625,5562.0,1.048233151435852,1.0353444814682007,1.066301703453064,0.9242478013038635,0.921519935131073,0.926975667476654,,,,,true,19,302.2,,,,,,
48.972532729368,-14.7991151806838,HD20339,5155061095757916160,5155061095757916160,15199,20339,441516878,03155340-1447567,J031553.46-144758.0,48.97288275324,0.0168,-14.79964527276,0.0143,20.7954,0.0195,76.143,0.022,-119.271,0.019,7.712003,0.763268,41.12,0.16,J2016.0,5901.75,5803.9501953125,5938.39990234375,1.1408947706222534,1.126855731010437,1.1796681880950928,1.422686219215393,1.4186307191848755,1.4267417192459106,,,,,,,,true,2,105.8,,,
320.2559013371056,40.3449741708597,HD203454,1965602679357877504,1965602679357877504,105406,203454,373445744,21210143+4020420,J212101.42+402039.6,320.25584406133,0.0467,40.34402530398,0.0569,37.468,0.0699,-9.822,0.062,-213.495,0.066,6.247504,0.744052,30.88,13.36,J2016.0,5935.4501953125,5864.4501953125,6004.0,1.2444446086883545,1.2161903381347656,1.2747596502304077,1.7316516637802124,1.7292548418045044,1.7340484857559204,,,,,,,,,,,,,
320.9618484592643,-6.5839532717896,HD203667,6899007380609819008,6899007380609819008,105641,203667,186919417,21235084-0635021,J212350.74-063502.2,320.96127124772,0.0185,-6.58397241086,0.0171,15.4316,0.0229,-129.016,0.024,-4.306,0.019,7.506502,0.63891,32.24,0.23,J2016.0,6351.60009765625,6207.9501953125,6695.0,1.4574819803237915,1.3118021488189697,1.5257136821746826,3.114825487136841,3.100965738296509,3.128685235977173,,,,,,,,,,,,,
49.4168617875056,31.1270445539775,HD20367,122704230645584768,122704230645584768,15323,20367,101349357,03174006+3107374,J031739.92+310736.9,49.41633246553,0.025,31.12678662856,0.0209,38.3758,0.0318,-101.95,0.031,-58.033,0.028,6.270825,0.720617,6.46,0.23,J2016.0,6100.0,6040.0,6136.0,1.124035120010376,1.1108843088150024,1.1464778184890747,1.576063871383667,1.5722473859786987,1.5798803567886353,,,,,,,,true,1,163.7,,,
320.7882330401656,29.6393079965737,HD203698,1848703393359741312,1848703393359741312,105586,203698,13721658,21230917+2938217,J212309.18+293819.9,320.7882606402,0.016,29.63866901126,0.018,11.9729,0.0229,5.397,0.021,-143.772,0.02,7.67585,0.75868,-16.49,0.18,J2016.0,5951.5,5812.5,5982.66650390625,1.9879564046859741,1.967297911643982,2.0841732025146484,4.466981410980225,4.441565036773682,4.492397785186768,,,,,,,,true,5,135.9,,,
321.2358619953757,-8.1792254590057,HD203844,6897515652568505856,6897515652568505856,105734,203844,187061730,21245659-0810454,J212456.67-081043.9,321.23632173893,0.1813,-8.17867694262,0.1669,14.0869,0.2122,102.39,0.203,123.416,0.183,7.655486,0.703262,-16.94,0.55,J2016.0,5961.42529296875,5805.25,6120.0,1.7694904804229736,1.6789802312850952,1.8659782409667969,3.5628011226654053,3.5280749797821045,3.597527265548706,,,,,,,,,,,,,
49.1694502812017,-3.5302573915201,HD20385,3261733202649972992,3261733202649972992,15247,20385,49906916,03164066-0331489,J031640.72-033149.3,49.16981584956,0.0239,-3.53047537974,0.0261,20.3667,0.0303,82.097,0.031,-49.047,0.031,7.364988,0.692484,nan,nan,J2016.0,6314.97509765625,5748.0,6722.70068359375,1.18045175075531,1.041607141494751,1.4248133897781372,1.996538758277893,1.9894057512283325,2.003671646118164,,,,,,,,,,,,,
321.0677598716495,37.6622691799296,HD203940,1964029072058622464,1964029072058622464,105676,203940,279366543,21241624+3739441,J212416.37+373944.2,321.06856381792,0.1005,37.66230016413,0.1292,19.8611,0.1669,143.196,0.141,6.971,0.188,7.655686,0.821139,-16.66,0.36,J2016.0,5740.7001953125,5699.0,5784.0,1.3283549547195435,1.308540940284729,1.3478654623031616,1.7265630960464478,1.713216781616211,1.7399094104766846,,,,,,,,,,,,,
321.3364133170207,34.7439668062198,HD204093,1855194875656117120,1855194875656117120,105773,204093,163963288,21252074+3444380,J212520.76+344438.3,321.33662250985,0.0106,34.74402167094,0.0139,15.6368,0.0198,38.676,0.014,12.345,0.018,7.846522,0.598979,2.48,0.16,J2016.0,6380.4501953125,6244.60009765625,6557.115234375,1.2108464241027832,1.1464790105819702,1.2641029357910156,2.1891632080078125,2.180246353149414,2.198080062866211,,,,,,,,true,4,101.3,,,
321.6227963300366,-2.9884462342487,HD204104,2684799346813193600,2684799346813193600,,204104,250262369,21262947-0259183,J212629.44-025919.2,321.62261463764,0.0215,-2.98878753696,0.0185,13.3843,0.0239,-40.825,0.025,-76.793,0.019,7.785685,0.637605,-27.11,0.27,J2016.0,6357.0,6239.93359375,6467.0,1.4678502082824707,1.4183402061462402,1.5234429836273193,3.1700565814971924,3.1543686389923096,3.185744524002075,,,,,,,,,,,,,
321.8469064213874,-7.0157769356935,HD204236,6898265656937739648,6898265656937739648,105947,204236,187413972,21272324-0700568,J212723.26-070057.8,321.84692271892,0.3714,-7.01620199837,0.2912,15.4907,0.3955,3.639,0.478,-95.639,0.318,7.407117,0.750442,nan,nan,J2016.0,5989.66650390625,5883.0,6067.60009765625,1.7348288297653198,1.6905499696731567,1.7983084917068481,3.4899444580078125,3.413604736328125,3.5662841796875,,,,,,,,,,,,,
49.6332408288371,38.4586925548746,HD20427,235526768040172672,235526768040172672,,20427,178103825,03183196+3827315,J031832.09+382730.8,49.63396525756,0.0267,38.45837267183,0.02,16.362,0.0313,127.635,0.03,-71.974,0.025,7.217858,0.660677,38.37,0.2,J2016.0,6148.0,6007.60009765625,6312.0,1.6769261360168457,1.5909174680709839,1.7562228441238403,3.6195783615112305,3.5994861125946045,3.6396706104278564,,,,,,,,,,,,,
321.777560329862,16.1241525412632,HD204277,1784061008815679232,1784061008815679232,105918,204277,268215639,21270660+1607267,J212706.54+160725.9,321.77719828432,0.021,16.12372364056,0.0204,30.2522,0.023,-78.256,0.026,-96.503,0.019,6.607284,0.677901,9.32,0.15,J2016.0,6183.25,6127.0,6222.849609375,1.1884589195251465,1.1733813285827637,1.2103807926177979,1.8600741624832153,1.8561376333236694,1.8640106916427612,true,71600.0,1,85.0,,,,true,98,503.3,,,
49.3599428438048,7.6558109779928,HD20430,10584899657116672,10584899657116672,15304,20430,445925825,03172638+0739208,J031726.49+073920.5,49.36068885683,0.0191,7.6557829569,0.0162,21.2723,0.021,166.357,0.026,-6.305,0.021,7.265665,0.714235,31.35,0.2,J2016.0,6102.0,6039.0,6124.5,1.2853094339370728,1.2758829593658447,1.31226646900177,2.0634734630584717,2.0576250553131104,2.069321870803833,,,,,true,9,383.0,true,6,158.8,,,
322.0581135502516,-11.5682832687599,HD204363,6891522592643182080,6891522592643182080,106007,204363,187758147,21281394-1134058,J212813.95-113406.2,322.05818076647,0.045,-11.5684863348,0.0434,28.0785,0.0517,14.816,0.057,-45.69,0.048,6.487732,0.680489,7.97,13.17,J2016.0,6262.25,6202.33349609375,6352.25,1.3139947652816772,1.2770246267318726,1.339504599571228,2.392233371734619,2.3858838081359863,2.398582935333252,,,,,,,,true,5,165.8,,,
49.3865837467127,7.6901546137745,HD20439,10608573516849536,10608573516849536,15310,20439,445925813,03173278+0741245,J031732.89+074124.4,49.38734080973,0.0207,7.6901262256,0.0167,21.2261,0.0218,168.807,0.029,-6.387,0.022,7.616955,0.767401,31.9,0.15,J2016.0,5951.0,5880.75,6046.0,1.151949405670166,1.1160329580307007,1.1796355247497559,1.4994131326675415,1.495291829109192,1.5035344362258911,,,,,true,8,332.8,true,14,215.1,,,
320.6736384836979,76.5550557503848,HD204426,2277676686702880000,2277676686702880000,105557,204426,323122607,21224163+7633182,J212241.25+763319.9,320.67117201917,0.0159,76.55565907433,0.0158,25.6919,0.0159,-129.033,0.022,135.745,0.022,6.69607,0.826325,-39.96,0.12,J2016.0,5730.0,5516.33349609375,5799.0,1.5773981809616089,1.540083885192871,1.701960802078247,2.416550636291504,2.412602186203003,2.420499086380005,,,,,,,,true,2,61.5,,,
321.3199873227835,70.4775398268303,HD204521,2272191085754928768,2272191085754928768,105766,204521,321684341,21251680+7028390,J212516.89+702839.7,321.32052770957,0.0137,70.47771498881,0.0147,37.9375,0.0155,40.632,0.018,39.411,0.016,7.114396,0.803084,-76.43,0.17,J2016.0,5859.0,5822.0,5889.25,0.8380663394927979,0.8294790387153625,0.8487523198127747,0.7456679344177246,0.7447528839111328,0.7465829849243164,,,,,,,,true,21,520.0,,,
322.1810379040557,26.5697962858969,HD204559,1847093570896685440,1847093570896685440,106040,204559,15205637,21284343+2634110,J212843.49+263412.0,322.18135750948,0.0836,26.57013739839,0.1254,17.5535,0.1727,64.317,0.136,76.75,0.13,7.675282,0.681475,-27.62,0.61,J2016.0,6181.13330078125,6097.0,6291.33349609375,1.6411941051483154,1.584202766418457,1.6868007183074951,3.542314052581787,3.511255979537964,3.5733721256256104,,,,,,,,true,10,164.3,,,
322.5351830352581,12.2706902282463,HD204712,1745973032680936704,1745973032680936704,106157,204712,96704587,21300845+1216145,J213008.37+121612.9,322.53469420343,0.0181,12.27005402116,0.0184,14.7427,0.0223,-107.474,0.022,-143.147,0.018,7.491613,0.716441,-26.44,0.29,J2016.0,6000.10009765625,5925.0,6128.2998046875,1.7301403284072876,1.6585108041763306,1.774277687072754,3.4953553676605225,3.4771339893341064,3.5135767459869385,,,,,,,,true,25,226.0,,,
49.5832645268556,18.171623010749,HD20477,56092345901034880,56092345901034880,15381,20477,427020093,03181996+1810177,J031819.91+181016.8,49.58287502225,0.0206,18.17116172746,0.0189,21.1238,0.0225,-83.268,0.025,-103.789,0.023,7.3742,0.789429,-80.2,0.16,J2016.0,5827.0,5676.66650390625,5895.5,1.351871132850647,1.320638656616211,1.4244215488433838,1.8982146978378296,1.8922046422958374,1.9042247533798218,,,,,,,,true,1,40.4,,,
322.4450702495301,45.8944899995953,HD204814,1971397414883373952,1971397414886115840,106122,204814,240283563,21294676+4553396,J212947.25+455343.9,322.44778913397,0.0155,45.89605576192,0.0163,32.7155,0.0196,425.766,0.02,352.289,0.02,7.720907,0.933883,-86.99,0.2,J2016.0,5358.0,5294.75,5417.2001953125,0.896696925163269,0.8772054314613342,0.9182484149932861,0.5970309972763062,0.5956866145133972,0.5983753800392151,true,71600.0,1,117.0,,,,true,36,353.9,,,
322.8955540121488,-12.5138615931762,HD204851,6843175485821457152,6843175485821457152,,204851,242025577,21313492-1230499,J213134.96-123050.0,322.89577719515,0.0236,-12.51389405871,0.0176,13.7064,0.0325,49.023,0.034,-7.305,0.019,7.867029,0.640908,15.59,0.28,J2016.0,6310.26708984375,6199.13330078125,6504.0,1.4125131368637085,1.3296180963516235,1.4636123180389404,2.8501694202423096,2.830782413482666,2.869556427001953,,,,,,,,,,,,,
51.0187031843732,74.1709929617982,HD20507,544779462917920256,544779462917920256,15843,20507,137326629,03240445+7410158,J032404.99+741013.9,51.02169618845,0.0283,74.17032686394,0.032,18.5836,0.0402,183.689,0.032,-149.877,0.041,6.823553,0.59683,-30.95,4.37,J2016.0,6254.25,6133.9501953125,6463.68994140625,1.6944953203201294,1.5864624977111816,1.7616122961044312,3.958005428314209,3.94415020942688,3.971860647201538,,,,,,,,,,,,,
323.3383332455148,1.0841010653502,HD205145,2688224329829553920,2688224329829553920,106426,205145,352895929,21332120+0105026,J213321.23+010502.0,323.33857932645,0.2635,1.08379653623,0.2521,16.5128,0.3179,55.358,0.343,-68.519,0.282,7.776919,0.721521,-12.88,1.91,J2016.0,6059.0,5956.80029296875,6152.5,1.400903582572937,1.3586478233337402,1.4493860006332397,2.3829505443573,2.2981698513031006,2.467731237411499,,,,,,,,,,,,,
323.2430428664429,20.7114178812648,HD205160A,1787693589076213632,1787693589076213632,,205160A,2001094404,21325831+2042420,,323.24298375796,0.0282,20.7112718576,0.0297,16.7768,0.0315,-12.44,0.036,-32.855,0.027,7.473315,0.652619,nan,nan,J2016.0,6309.900390625,6206.466796875,6373.66650390625,1.3778473138809204,1.350415587425232,1.4241548776626587,2.7113583087921143,2.699910879135132,2.7228057384490967,,,,,,,,,,,,,
