gaia_dr2_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,phot_rp_mean_mag,phot_bp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,gaia_teff,gaia_radius
6465749496610128512,324.1747361134251,-50.84624446799268,67.50291000060344,0.0298697233523655,423.628503115208,0.04495994124992242,-199.45511961221615,0.044797034612384885,6.883141994476318,6.283103942871094,7.376069068908691,1.0929651260375977,26.92470497046086,0.15244851003964355,5063.0,0.7286386489868164
2523361151179609344,10.1978526940831,-7.233008786605184,37.741796602962225,0.046635400857169856,1.1273631345930206,0.08132179528629507,-92.82939586899175,0.05898987145212732,6.8832011222839355,6.420608997344971,7.229002475738525,0.8083934783935547,12.369908544616784,0.15069100148076314,5821.0,0.943114697933197
3946438125929224320,184.77630654708975,16.547654937678235,36.40169284052921,0.04177068683797437,-175.0033017758419,0.07071595765791114,-149.22200544760733,0.05128360926298006,6.884215354919434,6.4303717613220215,7.226442337036133,0.7960705757141113,1.6802040817557824,0.1675747118265671,5864.5,0.961807906627655
5856411869205581568,188.37427210188002,-68.757154277027,61.7190973300282,0.027940589836392166,-545.8578022450919,0.04888006989339817,-312.46872434684036,0.04391160422116688,6.889383792877197,6.312113285064697,7.357687950134277,1.04557466506958,2.5115255521570927,0.13706239558361694,5181.0,0.7507269978523254
6702775135228913280,270.7642234060752,-51.64938018869217,20.155219586255253,0.04982757653459634,2.3444948945048525,0.0728427610144809,-86.09799786930348,0.0775085958113283,6.8960089683532715,6.555367469787598,7.138799667358398,0.5834321975708008,-0.09078780843409895,0.41385181043234237,6542.7001953125,1.3770800828933716
4509284793987222400,277.36473654496916,13.854667170848373,19.831456255433448,0.04453944879768039,65.01905620285577,0.07014466479493091,-65.79811769047213,0.07011803290073888,6.899626731872559,6.568973541259766,7.140607833862305,0.5716342926025391,0.06708721060741851,0.5119859756329248,6567.04736328125,1.3868600130081177
5657456442712755712,146.5900304994846,-27.276400993769037,18.75926245784445,0.037401678491591886,-49.02754250939489,0.07179174200489999,-66.08007632398918,0.06711085381337613,6.9003705978393555,6.577812194824219,7.1313886642456055,0.5535764694213867,22.869029295530833,0.49201076400847443,6718.0,1.400732159614563
44171372114396032,55.65314148244623,17.29364499265359,48.62021993119296,0.3181393316121772,-100.67604637776134,0.5812080312847347,26.510648194765885,0.4200835589341507,6.901895999908447,6.42598819732666,7.267096996307373,0.8411087989807129,-1.7917739209965884,1.8739409734789594,5695.650390625,0.7611600160598755
2430993550151504896,4.902191960972238,-7.224542681428817,24.54321189117801,0.06726355681251049,32.07266235155196,0.1357639971259158,-148.3761470724266,0.0687319594395717,6.903343200683594,6.521449565887451,7.178818225860596,0.6573686599731445,13.268007155813073,0.3182347038212773,6294.0,1.219232201576233
1605198298364601088,218.3689157628779,52.909858501497794,75.50935356427708,0.024232407096605,-191.56074572460884,0.038560108846419874,247.9728962972881,0.04442167078643391,6.906170845031738,6.250767230987549,7.473119735717773,1.2223525047302246,11.074878715675927,0.12776598414667129,4786.33349609375,0.745465874671936
2073651721382577152,297.1840028396001,39.916741083741556,18.26528914549427,0.02655865808467561,65.51454345840101,0.043429623812616565,21.23969470656082,0.04745604895348201,6.906396389007568,6.588180065155029,7.132000923156738,0.543820858001709,nan,nan,6668.66650390625,1.4557709693908691
1104720293532079104,93.9010364709104,66.1485162190869,24.9341564370698,0.03500949104256235,19.837501883573417,0.03947221967969082,4.671592341466286,0.055430037521913056,6.918801784515381,6.543619155883789,7.190160751342773,0.6465415954589844,7.347669885524827,0.23654167699243353,6318.33349609375,1.1822247505187988
560130775546153344,20.495656221364765,76.71014752539874,58.821590272096124,0.02489412904360426,-34.64317878046798,0.04148599489819537,-32.66015246740153,0.037813054850488456,6.925159454345703,6.355411052703857,7.3868021965026855,1.0313911437988281,-22.695622051034494,0.1512051638971291,5243.5,0.7527024149894714
6885342959337741184,316.79495359663116,-13.923142738088655,57.43414535615439,0.051428173893879874,383.23664534844374,0.0814679904856672,-50.37597435942199,0.06218205469598346,6.9303107261657715,6.3510212898254395,7.399707317352295,1.0486860275268555,-32.94896796643692,0.1746323975249339,5163.5,0.7982322573661804
944880199392982656,100.64318917130912,38.89164899976707,17.271476730740748,0.05697714885394068,-17.947747987733095,0.11322530270712364,-89.45107743708812,0.12170772158852321,6.935056209564209,6.639110088348389,7.149186134338379,0.5100760459899902,nan,nan,6809.0,1.458033800125122
6387813363653800448,352.7641017136056,-69.07726761800498,32.98938669257472,0.027152337863650133,183.24520708845222,0.042049050559126826,-122.58120389930279,0.04549697014111801,6.938162326812744,6.501629829406738,7.268864631652832,0.7672348022460938,3.8749435636590657,0.20696576250894322,6003.0,0.98501056432724
5765846127180770432,198.83768330217083,-87.5613566785776,40.380523805155526,0.02651921055705476,-222.11183107089036,0.06662054511437458,-156.28628703338953,0.0468042684313722,6.9387688636779785,6.454899787902832,7.312399864196777,0.8575000762939453,-4.721953691653315,0.14840840307960798,5740.33349609375,0.8857082724571228
4245501440394297088,307.2988935053448,4.456718215330508,26.52669151778206,0.0542664320635748,29.910083835860988,0.09461714349512304,27.469663006375153,0.0549744386442003,6.940365791320801,6.541626453399658,7.225589275360107,0.6839628219604492,-15.043420417909651,0.20952544932298095,6161.0,1.1589473485946655
2348830516542120192,12.363933510735388,-23.211929488981582,53.18361957153726,0.12635109301987513,518.3717245159039,0.3456599231838522,123.84908711008308,0.3676270454131876,6.942070484161377,6.404351711273193,7.362549304962158,0.9581975936889648,9.632616009999516,0.14418921697556308,5390.0,0.7739498019218445
1209182041427374080,230.6940949391534,18.91929441603288,50.64091819087444,0.0342371395594312,-229.89115630814547,0.05379477446233646,77.4759345373293,0.06378157443627286,6.942956447601318,6.402722358703613,7.369174003601074,0.9664516448974609,-7.282622741759532,0.1313456528888243,5403.5,0.8077667355537415
1807953155988203264,300.641603982389,15.589569685535892,51.827069493406405,0.0460529385464634,-158.88513296471095,0.052108190707860304,-581.772794113435,0.045648268103016594,6.943577766418457,6.41996431350708,7.346202373504639,0.9262380599975586,20.38892086596001,0.12640978075552103,5436.0,0.7781777381896973
5826466017192283264,236.75167414471213,-62.79616355398678,26.867095042901187,0.04620894869968745,92.30823429868141,0.06313118080995783,90.16811361884452,0.060807787438329375,6.953266143798828,6.542031288146973,7.240887641906738,0.6988563537597656,16.262047411146412,0.1811804252826755,6088.26708984375,1.1659914255142212
2324785228033780608,354.9644604964869,-32.744718512160354,54.789092010601266,0.04932740680567796,133.76833337835777,0.08227297211265178,-304.59384429301303,0.09818349312277434,6.957849025726318,6.406804084777832,7.4020562171936035,0.9952521324157715,-7.426354223041308,0.14841810600213157,5289.5,0.7795928120613098
3561993816558511232,172.66166860477273,-13.05048265048988,16.185359227463653,0.0682771399957609,29.788784985773226,0.11345148535619538,-51.3393048540602,0.07264352967610405,6.9614644050598145,6.6616435050964355,7.173139572143555,0.5114960670471191,-3.2173204642398474,0.4923003086249189,6822.43505859375,1.531121850013733
4911275281704066048,24.782477523306177,-56.429511700310385,21.342442166829745,0.027979042914496946,91.14629592177039,0.04146556111586074,-31.652373077556234,0.040969489062391846,6.963640213012695,6.609816074371338,7.217623233795166,0.6078071594238281,9.48190481247773,0.31038944535417695,6315.23291015625,1.354312777519226
1022456139210632064,138.5839157574147,52.68415915741193,157.87962370301153,0.03662776954335587,-1546.095928287276,0.0588578316553143,-569.1266393661418,0.05987760270019349,6.968851089477539,6.059378147125244,7.882842540740967,1.8234643936157227,10.771675419712,0.14131180254754164,4072.146484375,0.5601500868797302
942860190374658688,97.19024576526812,36.47905017955722,40.75602420285248,0.040967104926540245,-291.021965137747,0.07588348703062811,-218.37748799602178,0.06532541082346664,6.969799995422363,6.505599021911621,7.324405670166016,0.8188066482543945,-5.397394684658689,0.2030780125657178,5770.75,0.8551679253578186
1608397975984282368,216.31658123809135,53.58463031309986,24.842157399780714,0.028860990745740087,85.41334899965419,0.04942443697274702,-74.44850130118623,0.0429156597311693,6.9825029373168945,6.596829891204834,7.265599250793457,0.668769359588623,-3.556565671884488,0.17500906530272584,6248.66650390625,1.1788136959075928
6763156018855811968,288.4847471668496,-26.876647837887855,17.042458436654897,0.05065184444373018,-13.370481878623071,0.11079952657535039,-90.85931255879127,0.0914801675402232,6.992320537567139,6.687366008758545,7.209310531616211,0.521944522857666,-20.439043856689167,0.9570297517123572,6745.0,1.4662261009216309
2097219065920129152,282.85669730121845,38.62675882473087,33.06701966208281,0.02564995663180255,323.49266052418676,0.04987909828850887,43.848696813785736,0.05122819459891122,6.99821138381958,6.568503379821777,7.315918445587158,0.7474150657653809,-12.572603018003676,0.183388772246093,5905.75,0.9896633625030518
861857244610039552,165.84000412205074,61.65397614934061,25.708504713477964,0.03908679757530559,-117.26336486913414,0.05865084681240452,-67.15642401191275,0.0605133910375644,6.99850606918335,6.5997138023376465,7.288283348083496,0.6885695457458496,-5.194153944414862,5.1478183077843696,6214.5,1.1435800790786743
5125873666245425920,41.2543218073704,-22.166950101547027,25.733645790530456,0.04544909102090284,-51.92209980771071,0.07970194107064675,-96.80003427289574,0.06953367530132186,7.00179386138916,6.615741729736328,7.284371376037598,0.6686296463012695,7.552175247167327,0.19534805980239764,6241.0,1.1307662725448608
1110103708620333696,105.89030376319252,71.7583662261884,26.810121679691356,0.025030513260162757,31.12679672196399,0.03403344348088417,55.07606143001003,0.04932449251978552,7.002231121063232,6.605802059173584,7.296514511108398,0.6907124519348145,-15.089465106726415,0.1825825167395882,6215.5,1.0943474769592285
4415411480494597760,231.43460499732006,-1.2545130160978948,17.738309363870563,0.060410909816453175,-85.32202815964094,0.08850266237928388,-21.305942731842872,0.08323090383714608,7.003909587860107,6.688730239868164,7.239483833312988,0.5507535934448242,-10.22784172002239,0.6049990005003969,6699.0,1.4203310012817383
4918476567469050624,3.208414473643907,-57.912458883092164,48.474103557337905,0.026298024787184,-118.14483197393776,0.05281550574637776,35.068329140770814,0.04426636870051589,7.00970458984375,6.474048614501953,7.43049955368042,0.9564509391784668,0.9232268034947904,0.13420590479834646,5400.25,0.8194736838340759
1362295082910131200,262.56952996961417,47.40252683895018,46.12291072852004,0.023949513051361126,169.74722307957435,0.061106495582822405,77.16385664567264,0.05752765628313427,7.013800144195557,6.4898481369018555,7.424484729766846,0.9346365928649902,-84.10625513143962,0.18486691831664007,5466.0,0.8359402418136597
333106054183616000,33.22950789411032,40.66794668300256,38.18429056062739,0.053554343173522714,67.25496105626036,0.08100699623992597,-104.14240259486795,0.08886800990902753,7.015633583068848,6.532983303070068,7.383915424346924,0.8509321212768555,6.556385372548023,0.18053067978485302,5698.0,0.9188948273658752
3428665078071246976,84.96453978399742,24.225642111468865,16.8708335293176,0.050448048218725054,-3.3159504984072408,0.10840502488003223,40.607334341099445,0.07880094640409907,7.019538879394531,6.706748008728027,7.234466552734375,0.5277185440063477,nan,nan,6778.70068359375,1.4483685493469238
1833199729671740800,300.9624874808115,23.336756209034245,64.03068289390093,0.02998230214766141,-1004.1387965190806,0.039966985521546754,-912.5400325569092,0.04409958270398697,7.020232677459717,6.434493541717529,7.488527297973633,1.0540337562561035,-2.4327860521931868,0.1443822026610008,5016.0,0.7382720708847046
4648266774581927296,81.32749820576464,-75.69373361630825,27.712625907382204,0.018153062627537186,-103.89200882970565,0.03299656824949099,-309.40615160846517,0.03796749429546644,7.020313739776611,6.6088032722473145,7.326529502868652,0.7177262306213379,46.342794309240396,0.21330332913067873,6125.25,1.082273006439209
4508601275714721152,278.04410019197627,13.737092228439034,38.23265402461637,0.0386649014405682,112.41418975846302,0.06154623973324084,122.6435847080295,0.07332191313292875,7.021149158477783,6.5357794761657715,7.392620086669922,0.8568406105041504,-46.26693840061391,0.16966205345943683,5667.33349609375,0.9263824224472046
5625458592767153280,132.48114950037586,-36.616002447203705,23.767851136065463,0.02946216304936821,-111.70593731387015,0.04935284190225873,26.959956530891436,0.046247300206665086,7.021846771240234,6.644489288330078,7.297072410583496,0.652583122253418,7.4952888947884455,0.3619972193062674,6354.0,1.1692395210266113
4629074455519836032,57.04883291065606,-74.69401113823125,17.5270618587318,0.022416177993013844,63.48988327401844,0.0430000304462717,24.333377480480934,0.04905384617779791,7.022278308868408,6.712700366973877,7.250268459320068,0.5375680923461914,14.554288634556688,0.27355543582954445,6723.0,1.4152730703353882
6224560144909475840,226.13803157076322,-28.300398209384657,28.515348171579213,0.0478087657736672,40.3718579762668,0.08470530924878028,-51.981659955418245,0.06871513918854194,7.024479389190674,6.6021199226379395,7.33328104019165,0.7311611175537109,-2.180332229430192,0.20753916648019508,6049.0,1.0776736736297607
263177252095532416,82.47136456974843,53.432908942951755,18.10552475910335,0.04101130645109884,-27.313753102936356,0.06373461087510475,24.57048995173152,0.06157847754887226,7.029723644256592,6.708800792694092,7.257252216339111,0.5484514236450195,nan,nan,6662.5,1.3900879621505737
423075173674854528,1.5678035512085362,58.43728610559229,46.20774450764038,0.19144560125450694,286.74085952937946,0.4974432160003281,37.9197669013536,0.21210191542113366,7.03230619430542,6.0858635902404785,6.849850654602051,0.7639870643615723,nan,nan,5095.63330078125,nan
2599883685842959232,334.2344684870293,-14.657069436389149,21.888571521400184,0.0657112914453724,2.5354171334973716,0.09310969157017929,-21.150888455622763,0.08826901575774741,7.038082599639893,6.665268421173096,7.298943519592285,0.6336750984191895,18.083033763768125,0.27298910807820287,6227.2001953125,1.3133505582809448
1506060076532072192,213.46298132206368,46.32520618958905,25.438378646810445,0.03040994353664687,-141.13250095086093,0.03904103317686905,9.07934304578511,0.04359832520894148,7.038315773010254,6.639044284820557,7.3326826095581055,0.6936383247375488,-14.91636970658589,0.16746208638344617,6176.0,1.1494135856628418
6286606170175267840,220.12910891536055,-16.209576638385716,42.09020428954146,0.039257291274023005,-111.693121929601,0.08209922285344179,-65.99371261029528,0.07656415407613974,7.043773174285889,6.543287754058838,7.442953586578369,0.8996658325195312,-23.145920708748903,0.17597503539491133,5555.0,0.8708747625350952
890422213103244544,107.83061496198711,33.1118328276594,22.160853720592026,0.046774266181615294,-110.50968839632323,0.07546831067993097,-7.494929453248974,0.06642367552318078,7.044034957885742,6.697168350219727,7.30009651184082,0.6029281616210938,3.050601238286056,0.24314549254309145,6451.5,1.203482747077942
1022456104850892928,138.59167219880297,52.68352106498607,157.88508035574986,0.04142951353406922,-1573.1208259002117,0.06131094573507104,-660.1206904240704,0.05758839449864708,7.0477471351623535,6.124950408935547,7.977858066558838,1.852907657623291,11.979391137538494,0.1773664671449351,3995.01513671875,0.5744035840034485
2832735823127881088,345.9606463179539,21.597942481087482,35.37545844335414,0.0752152765081049,-37.50771298189753,0.16269970470735026,-74.7559281320892,0.10815237768768253,7.054852485656738,6.595443248748779,7.395766735076904,0.800323486328125,18.169009848291534,0.4524319895975708,5833.33349609375,0.925481379032135
410846061755266816,20.153237189393906,54.96199656786584,29.704088689831064,0.053817694079209465,-92.4508316958174,0.08543601945138483,-82.29152185844568,0.08942978854042476,7.057229518890381,6.62478494644165,7.377324104309082,0.7525391578674316,-8.207611024801727,0.15613039013398264,5970.0,1.0477404594421387
